model,folder,instance_id,k,reached,resolved,n_assistant_prefix,n_calls_prefix,n_repo_edits_prefix,n_edit_files_prefix,edit_churn_prefix,call_unique_ratio_prefix,n_read_prefix,n_edit_prefix,n_search_prefix,n_test_prefix,n_git_prefix,n_install_prefix,n_other_prefix
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7757,20,0,True,15,18,0,0,0.0,1.0,2,2,0,12,1,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7757,30,0,True,15,18,0,0,0.0,1.0,2,2,0,12,1,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7757,50,0,True,15,18,0,0,0.0,1.0,2,2,0,12,1,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7757,75,0,True,15,18,0,0,0.0,1.0,2,2,0,12,1,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7889,5,1,True,5,5,0,0,0.0,1.0,0,0,0,4,0,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7889,10,1,True,10,10,2,1,0.5,1.0,0,2,0,6,0,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7889,20,1,True,20,20,2,1,0.5,1.0,2,4,0,9,1,4,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7889,30,0,True,20,20,2,1,0.5,1.0,2,4,0,9,1,4,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7889,50,0,True,20,20,2,1,0.5,1.0,2,4,0,9,1,4,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7889,75,0,True,20,20,2,1,0.5,1.0,2,4,0,9,1,4,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7910,5,1,True,5,7,0,0,0.0,1.0,0,1,0,4,2,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7910,10,1,True,10,12,0,0,0.0,1.0,0,3,0,6,2,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7910,20,0,True,17,19,0,0,0.0,1.0,2,4,0,7,3,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7910,30,0,True,17,19,0,0,0.0,1.0,2,4,0,7,3,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7910,50,0,True,17,19,0,0,0.0,1.0,2,4,0,7,3,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7910,75,0,True,17,19,0,0,0.0,1.0,2,4,0,7,3,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7985,5,1,False,5,7,0,0,0.0,1.0,1,0,2,4,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7985,10,1,False,10,14,0,0,0.0,1.0,1,0,2,11,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7985,20,1,False,20,24,0,0,0.0,1.0,1,0,2,21,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7985,30,1,False,30,34,0,0,0.0,1.0,1,2,2,27,0,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7985,50,0,False,46,50,0,0,0.0,0.96,4,5,2,35,1,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-7985,75,0,False,46,50,0,0,0.0,0.96,4,5,2,35,1,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8035,5,1,True,5,8,0,0,0.0,1.0,0,0,0,8,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8035,10,1,True,10,13,0,0,0.0,1.0,0,0,0,13,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8035,20,1,True,20,23,1,1,0.0,1.0,0,2,0,21,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8035,30,1,True,30,34,2,1,0.5,0.9705882352941176,0,4,0,28,2,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8035,50,1,True,50,54,2,1,0.5,0.9629629629629629,0,5,1,40,5,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8035,75,0,True,63,67,2,1,0.5,0.9701492537313433,2,7,1,48,6,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8056,5,1,False,5,6,0,0,0.0,1.0,0,0,1,5,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8056,10,1,False,10,11,0,0,0.0,1.0,0,0,1,9,0,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8056,20,1,False,20,21,0,0,0.0,0.9523809523809523,0,1,1,18,0,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8056,30,1,False,30,31,0,0,0.0,0.967741935483871,0,1,1,23,3,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8056,50,0,False,35,36,0,0,0.0,0.9722222222222222,2,2,1,24,4,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8056,75,0,False,35,36,0,0,0.0,0.9722222222222222,2,2,1,24,4,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8120,5,1,True,5,7,0,0,0.0,1.0,0,0,0,6,1,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8120,10,1,True,10,12,1,1,0.0,1.0,0,1,0,9,1,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8120,20,0,True,19,21,1,1,0.0,0.9523809523809523,2,2,0,13,3,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8120,30,0,True,19,21,1,1,0.0,0.9523809523809523,2,2,0,13,3,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8120,50,0,True,19,21,1,1,0.0,0.9523809523809523,2,2,0,13,3,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8120,75,0,True,19,21,1,1,0.0,0.9523809523809523,2,2,0,13,3,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8265,5,1,True,5,9,0,0,0.0,1.0,0,0,0,8,1,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8265,10,1,True,10,14,1,1,0.0,0.9285714285714286,0,1,0,12,1,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8265,20,1,True,20,24,1,1,0.0,0.875,0,2,0,19,1,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8265,30,0,True,29,33,1,1,0.0,0.9090909090909091,2,4,0,23,2,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8265,50,0,True,29,33,1,1,0.0,0.9090909090909091,2,4,0,23,2,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8265,75,0,True,29,33,1,1,0.0,0.9090909090909091,2,4,0,23,2,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8269,5,1,True,5,6,0,0,0.0,1.0,0,1,0,5,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8269,10,1,True,10,11,0,0,0.0,1.0,2,2,0,7,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8269,20,0,True,10,11,0,0,0.0,1.0,2,2,0,7,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8269,30,0,True,10,11,0,0,0.0,1.0,2,2,0,7,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8269,50,0,True,10,11,0,0,0.0,1.0,2,2,0,7,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8269,75,0,True,10,11,0,0,0.0,1.0,2,2,0,7,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8459,5,1,True,5,7,0,0,0.0,1.0,0,0,0,7,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8459,10,1,True,10,13,0,0,0.0,1.0,0,0,0,13,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8459,20,1,True,20,23,2,2,0.0,0.9565217391304348,0,2,0,20,0,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8459,30,1,True,30,33,2,2,0.0,0.9696969696969697,0,2,0,28,0,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8459,50,0,True,46,49,2,2,0.0,0.9795918367346939,2,3,0,37,3,3,1
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8459,75,0,True,46,49,2,2,0.0,0.9795918367346939,2,3,0,37,3,3,1
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8475,5,1,True,5,6,0,0,0.0,1.0,0,0,0,6,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8475,10,1,True,10,12,2,1,0.5,1.0,0,3,0,9,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8475,20,0,True,12,14,2,1,0.5,1.0,2,3,0,9,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8475,30,0,True,12,14,2,1,0.5,1.0,2,3,0,9,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8475,50,0,True,12,14,2,1,0.5,1.0,2,3,0,9,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8475,75,0,True,12,14,2,1,0.5,1.0,2,3,0,9,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8548,5,1,True,5,7,0,0,0.0,1.0,0,0,1,5,1,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8548,10,1,True,10,13,0,0,0.0,1.0,0,0,2,10,1,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8548,20,1,True,20,23,1,1,0.0,1.0,0,1,2,19,1,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8548,30,1,True,30,33,1,1,0.0,1.0,0,3,2,25,3,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8548,50,1,True,50,53,2,2,0.0,0.9245283018867925,0,5,2,38,3,5,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8548,75,1,True,75,78,3,3,0.0,0.9230769230769231,0,9,2,55,7,5,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8551,5,1,True,5,7,0,0,0.0,1.0,0,0,0,6,1,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8551,10,1,True,10,12,0,0,0.0,1.0,0,0,1,10,1,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8551,20,1,True,20,22,0,0,0.0,1.0,0,1,1,18,1,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8551,30,1,True,30,32,1,1,0.0,0.90625,0,3,1,23,3,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8551,50,0,True,37,39,1,1,0.0,0.8717948717948718,2,5,1,25,4,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8551,75,0,True,37,39,1,1,0.0,0.8717948717948718,2,5,1,25,4,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8593,5,1,True,5,6,0,0,0.0,1.0,0,0,0,6,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8593,10,1,True,10,11,0,0,0.0,1.0,0,1,0,10,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8593,20,1,True,20,21,0,0,0.0,1.0,0,2,1,16,0,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8593,30,1,True,30,31,1,1,0.0,0.9032258064516129,0,4,1,23,0,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8593,50,0,True,42,43,1,1,0.0,0.9302325581395349,2,5,1,28,4,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8593,75,0,True,42,43,1,1,0.0,0.9302325581395349,2,5,1,28,4,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8595,5,1,False,5,5,1,1,0.0,1.0,0,1,0,4,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8595,10,1,False,10,10,1,1,0.0,1.0,0,1,0,8,0,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8595,20,0,False,18,18,1,1,0.0,1.0,2,2,0,10,2,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8595,30,0,False,18,18,1,1,0.0,1.0,2,2,0,10,2,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8595,50,0,False,18,18,1,1,0.0,1.0,2,2,0,10,2,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8595,75,0,False,18,18,1,1,0.0,1.0,2,2,0,10,2,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8621,5,1,True,5,7,0,0,0.0,1.0,0,0,0,7,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8621,10,1,True,10,12,1,1,0.0,0.9166666666666666,0,1,0,11,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8621,20,1,True,20,22,2,2,0.0,0.9090909090909091,0,2,1,16,0,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8621,30,0,True,28,30,2,2,0.0,0.9333333333333333,2,3,1,21,0,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8621,50,0,True,28,30,2,2,0.0,0.9333333333333333,2,3,1,21,0,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8621,75,0,True,28,30,2,2,0.0,0.9333333333333333,2,3,1,21,0,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8638,5,1,True,5,8,0,0,0.0,1.0,0,0,1,6,1,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8638,10,1,True,10,15,0,0,0.0,1.0,0,0,1,13,1,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8638,20,1,True,20,26,0,0,0.0,1.0,0,0,1,24,1,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8638,30,1,True,30,36,2,2,0.0,0.9722222222222222,0,2,1,27,1,2,3
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8638,50,1,True,50,56,3,3,0.0,0.9285714285714286,1,3,3,39,3,3,4
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8638,75,0,True,57,63,3,3,0.0,0.9365079365079365,3,4,3,42,4,3,4
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8721,5,1,True,5,5,1,1,0.0,1.0,0,1,0,4,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8721,10,1,True,10,10,2,1,0.5,0.9,0,2,0,8,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8721,20,1,True,20,20,3,1,0.6666666666666666,0.85,0,3,0,15,0,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8721,30,0,True,24,24,3,1,0.6666666666666666,0.875,2,4,0,15,1,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8721,50,0,True,24,24,3,1,0.6666666666666666,0.875,2,4,0,15,1,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-8721,75,0,True,24,24,3,1,0.6666666666666666,0.875,2,4,0,15,1,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9229,5,1,False,5,6,0,0,0.0,1.0,0,0,0,5,1,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9229,10,1,False,10,11,0,0,0.0,0.9090909090909091,0,0,0,9,1,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9229,20,1,False,20,21,1,1,0.0,0.9523809523809523,0,3,0,16,1,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9229,30,1,False,30,31,2,2,0.0,0.967741935483871,0,5,1,22,2,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9229,50,1,False,50,51,2,2,0.0,0.9607843137254902,0,9,1,37,2,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9229,75,1,False,75,76,4,2,0.5,0.9473684210526315,0,12,1,55,6,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9230,5,1,True,5,6,0,0,0.0,1.0,0,0,0,6,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9230,10,1,True,10,11,0,0,0.0,1.0,0,1,0,10,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9230,20,1,True,20,21,0,0,0.0,1.0,0,2,0,17,0,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9230,30,0,True,28,29,0,0,0.0,1.0,2,3,1,19,2,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9230,50,0,True,28,29,0,0,0.0,1.0,2,3,1,19,2,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9230,75,0,True,28,29,0,0,0.0,1.0,2,3,1,19,2,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9258,5,1,True,5,7,0,0,0.0,1.0,1,0,1,5,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9258,10,1,True,10,12,1,1,0.0,1.0,1,2,1,8,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9258,20,1,True,20,22,1,1,0.0,1.0,1,4,1,12,2,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9258,30,0,True,22,24,1,1,0.0,1.0,3,4,1,12,2,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9258,50,0,True,22,24,1,1,0.0,1.0,3,4,1,12,2,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9258,75,0,True,22,24,1,1,0.0,1.0,3,4,1,12,2,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9281,5,1,True,5,7,0,0,0.0,1.0,0,0,0,6,1,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9281,10,1,True,10,12,0,0,0.0,0.9166666666666666,0,1,0,9,1,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9281,20,1,True,20,22,0,0,0.0,0.9545454545454546,1,2,1,13,2,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9281,30,0,True,21,23,0,0,0.0,0.9565217391304348,2,2,1,13,2,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9281,50,0,True,21,23,0,0,0.0,0.9565217391304348,2,2,1,13,2,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9281,75,0,True,21,23,0,0,0.0,0.9565217391304348,2,2,1,13,2,3,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9320,5,1,True,5,6,0,0,0.0,1.0,0,1,0,5,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9320,10,1,True,10,11,3,2,0.3333333333333333,1.0,0,4,0,6,0,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9320,20,1,True,20,21,5,4,0.2,0.9523809523809523,0,9,0,9,2,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9320,30,0,True,28,29,5,4,0.2,0.9310344827586207,2,11,0,10,5,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9320,50,0,True,28,29,5,4,0.2,0.9310344827586207,2,11,0,10,5,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9320,75,0,True,28,29,5,4,0.2,0.9310344827586207,2,11,0,10,5,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9367,5,1,True,5,6,2,2,0.0,1.0,0,2,0,4,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9367,10,1,True,10,11,2,2,0.0,1.0,1,3,0,5,0,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9367,20,0,True,11,12,2,2,0.0,1.0,2,3,0,5,0,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9367,30,0,True,11,12,2,2,0.0,1.0,2,3,0,5,0,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9367,50,0,True,11,12,2,2,0.0,1.0,2,3,0,5,0,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9367,75,0,True,11,12,2,2,0.0,1.0,2,3,0,5,0,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9461,5,1,False,5,8,0,0,0.0,1.0,0,0,0,8,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9461,10,1,False,10,14,0,0,0.0,1.0,0,0,0,14,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9461,20,1,False,20,25,0,0,0.0,1.0,0,0,0,25,0,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9461,30,1,False,30,35,0,0,0.0,1.0,0,1,0,31,1,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9461,50,1,False,50,55,2,1,0.5,0.9818181818181818,1,4,0,47,1,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9461,75,1,False,75,80,4,3,0.25,0.875,5,13,0,59,1,2,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9591,5,1,True,5,7,0,0,0.0,1.0,0,0,0,6,1,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9591,10,1,True,10,12,0,0,0.0,1.0,0,0,0,11,1,0,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9591,20,1,True,20,22,1,1,0.0,0.9090909090909091,0,3,0,16,2,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9591,30,0,True,28,30,1,1,0.0,0.9333333333333333,2,5,2,17,3,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9591,50,0,True,28,30,1,1,0.0,0.9333333333333333,2,5,2,17,3,1,0
Claude 4.6 Opus,20260217_mini-v2.0.0_claude-4-6-opus,sphinx-doc__sphinx-9591,75,0,True,28,30,1,1,0.0,0.9333333333333333,2,5,2,17,3,1,0
